Key,Additional_Info,Airline,Arrival_Time,Date_of_Journey,Dep_Time,Destination,Duration,Price,Route,Source,Total_Stops
5670,No info,IndiGo,23:10,03-06-2019,20:25,Banglore,2h 45m,4804,CCU ? BLR,Kolkata,non-stop
107,No info,Multiple carriers,18:50,27-03-2019,11:40,Cochin,7h 10m,11421,DEL ? BOM ? COK,Delhi,1 stop
7339,No info,IndiGo,19:55,27-04-2019,16:55,Delhi,3h,4823,BLR ? DEL,Banglore,non-stop
4120,No info,Air India,23:00,09-05-2019,09:45,Cochin,13h 15m,7174,DEL ? BLR ? COK,Delhi,1 stop
9267,No info,Jet Airways,12:25,06-03-2019,05:45,New Delhi,6h 40m,22270,BLR ? BOM ? DEL,Banglore,1 stop
4140,No info,Jet Airways,07-05-2023 08:15,06-05-2019,20:00,Banglore,12h 15m,14388,CCU ? BOM ? BLR,Kolkata,1 stop
2641,No info,Jet Airways,29-05-2023 04:25,27-05-2019,23:05,Cochin,29h 20m,16704,DEL ? AMD ? BOM ? COK,Delhi,2 stops
2206,No info,IndiGo,04-06-2023 04:35,03-06-2019,23:30,Cochin,5h 5m,11378,DEL ? PNQ ? COK,Delhi,1 stop
4156,No info,IndiGo,18:25,09-05-2019,16:55,Hyderabad,1h 30m,4784,BOM ? HYD,Mumbai,non-stop
2340,No info,Jet Airways,19:00,09-05-2019,09:00,Cochin,10h,15554,DEL ? BOM ? COK,Delhi,1 stop
3814,No info,Multiple carriers,22-05-2023 01:30,21-05-2019,13:00,Cochin,12h 30m,7888,DEL ? BOM ? COK,Delhi,1 stop
3092,No info,Multiple carriers,02-06-2023 01:30,01-06-2019,10:00,Cochin,15h 30m,7198,DEL ? BOM ? COK,Delhi,1 stop
7269,In-flight meal not included,Jet Airways,19:50,01-04-2019,08:25,Banglore,11h 25m,7064,CCU ? BOM ? BLR,Kolkata,1 stop
2676,No info,IndiGo,19-03-2023 00:25,18-03-2019,22:05,Kolkata,2h 20m,5277,MAA ? CCU,Chennai,non-stop
1813,No info,Multiple carriers,19:15,15-05-2019,10:35,Cochin,8h 40m,7575,DEL ? BOM ? COK,Delhi,1 stop
6710,In-flight meal not included,Jet Airways,11:50,21-05-2019,10:20,Hyderabad,1h 30m,4995,BOM ? HYD,Mumbai,non-stop
2556,No info,Jet Airways,10-05-2023 18:15,09-05-2019,20:00,Banglore,22h 15m,13584,CCU ? BOM ? BLR,Kolkata,1 stop
1530,No info,Jet Airways,07-06-2023 09:45,06-06-2019,20:25,Banglore,13h 20m,12692,CCU ? DEL ? BLR,Kolkata,1 stop
5358,No info,Jet Airways,19:00,27-06-2019,05:30,Cochin,13h 30m,13292,DEL ? IDR ? BOM ? COK,Delhi,2 stops
7799,No info,Jet Airways,22-05-2023 14:25,21-05-2019,20:25,Banglore,18h,11467,CCU ? DEL ? BLR,Kolkata,1 stop
9796,No info,Jet Airways,02-06-2023 04:25,01-06-2019,09:40,Cochin,18h 45m,13014,DEL ? JAI ? BOM ? COK,Delhi,2 stops
4338,No info,IndiGo,11:30,09-03-2019,06:25,New Delhi,5h 5m,8434,BLR ? MAA ? DEL,Banglore,1 stop
4185,No info,Air India,23:10,09-03-2019,06:50,New Delhi,16h 20m,5626,BLR ? HYD ? DEL,Banglore,1 stop
3254,No info,Air India,12:45,24-03-2019,10:00,New Delhi,2h 45m,7276,BLR ? DEL,Banglore,non-stop
3936,No info,Multiple carriers,19:45,09-03-2019,06:40,Cochin,13h 5m,12615,DEL ? BOM ? COK,Delhi,1 stop
7597,In-flight meal not included,Jet Airways,18:10,09-05-2019,15:15,Delhi,2h 55m,4544,BLR ? DEL,Banglore,non-stop
6300,No info,IndiGo,10-06-2023 02:20,09-06-2019,23:30,Delhi,2h 50m,4591,BLR ? DEL,Banglore,non-stop
7927,No info,SpiceJet,19:40,15-05-2019,17:10,Banglore,2h 30m,4174,CCU ? BLR,Kolkata,non-stop
9394,No info,Air India,19:45,01-04-2019,17:00,Delhi,2h 45m,5176,BLR ? DEL,Banglore,non-stop
4677,No info,Jet Airways,07-03-2023 16:50,06-03-2019,17:15,Hyderabad,23h 35m,22950,BOM ? UDR ? DEL ? HYD,Mumbai,2 stops
7787,No info,IndiGo,17:05,15-06-2019,14:45,Kolkata,2h 20m,3597,MAA ? CCU,Chennai,non-stop
1308,In-flight meal not included,Jet Airways,07-05-2023 19:50,06-05-2019,16:30,Banglore,27h 20m,9663,CCU ? BOM ? BLR,Kolkata,1 stop
10206,No info,IndiGo,16-03-2023 02:20,15-03-2019,23:30,New Delhi,2h 50m,8033,BLR ? DEL,Banglore,non-stop
2197,No info,Multiple carriers,19:15,24-06-2019,07:30,Cochin,11h 45m,7354,DEL ? BOM ? COK,Delhi,1 stop
5538,No info,Jet Airways,19:00,18-05-2019,09:00,Cochin,10h,15554,DEL ? BOM ? COK,Delhi,1 stop
5529,No info,Jet Airways,22-03-2023 18:50,21-03-2019,19:45,Cochin,23h 5m,12347,DEL ? BOM ? COK,Delhi,1 stop
3215,No info,Air Asia,28-05-2023 01:20,27-05-2019,22:50,Banglore,2h 30m,3807,CCU ? BLR,Kolkata,non-stop
3172,No info,Multiple carriers,12:55,09-03-2019,04:00,Cochin,8h 55m,16259,DEL ? BOM ? COK,Delhi,1 stop
8928,No info,Jet Airways,10-05-2023 19:00,09-05-2019,19:10,Cochin,23h 50m,15129,DEL ? AMD ? BOM ? COK,Delhi,2 stops
10128,No info,IndiGo,21:20,21-03-2019,04:55,Cochin,16h 25m,6223,DEL ? HYD ? MAA ? COK,Delhi,2 stops
7997,No info,IndiGo,21:50,24-04-2019,18:55,Delhi,2h 55m,4823,BLR ? DEL,Banglore,non-stop
1169,No info,IndiGo,16:25,24-03-2019,11:55,Banglore,4h 30m,9806,CCU ? BBI ? BLR,Kolkata,1 stop
8070,In-flight meal not included,Jet Airways,16-06-2023 04:25,15-06-2019,09:40,Cochin,18h 45m,10368,DEL ? JAI ? BOM ? COK,Delhi,2 stops
5443,No info,Air India,25-06-2023 19:15,24-06-2019,16:40,Cochin,26h 35m,9443,DEL ? AMD ? BOM ? COK,Delhi,2 stops
232,No info,Air India,23:20,12-04-2019,20:45,Banglore,2h 35m,4460,CCU ? BLR,Kolkata,non-stop
1211,No info,Vistara,14:20,27-05-2019,11:30,Delhi,2h 50m,4668,BLR ? DEL,Banglore,non-stop
2859,No info,Jet Airways,19:50,15-05-2019,08:25,Banglore,11h 25m,14781,CCU ? BOM ? BLR,Kolkata,1 stop
4420,No info,Jet Airways,20:45,18-04-2019,17:45,Delhi,3h,7229,BLR ? DEL,Banglore,non-stop
6067,No info,Multiple carriers,13:20,21-03-2019,07:00,Cochin,6h 20m,9042,DEL ? BOM ? COK,Delhi,1 stop
6157,No check-in baggage included,SpiceJet,11:25,01-04-2019,09:00,Banglore,2h 25m,3841,CCU ? BLR,Kolkata,non-stop
4483,No info,Jet Airways,04-06-2023 04:25,03-06-2019,16:00,Cochin,12h 25m,14714,DEL ? BOM ? COK,Delhi,1 stop
9825,No info,Air India,19:45,06-04-2019,17:00,Delhi,2h 45m,4651,BLR ? DEL,Banglore,non-stop
1324,No info,SpiceJet,11:20,09-03-2019,06:10,Cochin,5h 10m,8382,DEL ? MAA ? COK,Delhi,1 stop
4266,No info,Jet Airways,23:35,12-05-2019,16:30,Banglore,7h 5m,14781,CCU ? BOM ? BLR,Kolkata,1 stop
4588,No info,IndiGo,17:35,03-03-2019,14:30,Cochin,3h 5m,7673,DEL ? COK,Delhi,non-stop
5029,No info,IndiGo,14:00,12-06-2019,11:35,Kolkata,2h 25m,3858,MAA ? CCU,Chennai,non-stop
7716,In-flight meal not included,Jet Airways,02-04-2023 08:15,01-04-2019,06:30,Banglore,25h 45m,7064,CCU ? BOM ? BLR,Kolkata,1 stop
3083,No info,IndiGo,02-06-2023 04:35,01-06-2019,23:30,Cochin,5h 5m,10112,DEL ? PNQ ? COK,Delhi,1 stop
6382,No info,Air India,19:15,27-03-2019,07:00,Cochin,12h 15m,6377,DEL ? BOM ? COK,Delhi,1 stop
277,No info,Air India,07:40,27-03-2019,06:20,Hyderabad,1h 20m,2575,BOM ? HYD,Mumbai,non-stop
8290,No info,Multiple carriers,18:50,27-03-2019,09:00,Cochin,9h 50m,11667,DEL ? BOM ? COK,Delhi,1 stop
10599,In-flight meal not included,Jet Airways,10-05-2023 19:00,09-05-2019,18:15,Cochin,24h 45m,12373,DEL ? BOM ? COK,Delhi,1 stop
9264,No info,SpiceJet,20:20,01-05-2019,15:05,Banglore,5h 15m,4649,CCU ? MAA ? BLR,Kolkata,1 stop
6366,No info,Jet Airways,14:05,06-04-2019,11:10,Delhi,2h 55m,7229,BLR ? DEL,Banglore,non-stop
5794,No info,Vistara,20:25,24-03-2019,09:55,Banglore,10h 30m,12312,CCU ? DEL ? BLR,Kolkata,1 stop
9268,In-flight meal not included,Jet Airways,10-03-2023 04:25,09-03-2019,10:45,Cochin,17h 40m,15654,DEL ? BDQ ? BOM ? COK,Delhi,2 stops
4265,No info,Multiple carriers,21:00,27-05-2019,07:00,Cochin,14h,7618,DEL ? BOM ? COK,Delhi,1 stop
1696,No info,IndiGo,17:35,21-03-2019,14:30,Cochin,3h 5m,5406,DEL ? COK,Delhi,non-stop
4248,No info,Air India,21:50,21-05-2019,12:00,Banglore,9h 50m,10151,CCU ? BBI ? BOM ? BLR,Kolkata,2 stops
4768,No info,IndiGo,20:35,09-05-2019,19:05,Hyderabad,1h 30m,4392,BOM ? HYD,Mumbai,non-stop
4771,No info,IndiGo,28-06-2023 01:30,27-06-2019,18:35,Cochin,6h 55m,5883,DEL ? BOM ? COK,Delhi,1 stop
7060,In-flight meal not included,Jet Airways,13-05-2023 23:35,12-05-2019,20:25,Banglore,27h 10m,8066,CCU ? DEL ? BLR,Kolkata,1 stop
10189,No info,Jet Airways,21:05,06-05-2019,19:35,Hyderabad,1h 30m,5678,BOM ? HYD,Mumbai,non-stop
6549,No info,Jet Airways,04-06-2023 04:25,03-06-2019,21:50,Cochin,6h 35m,16079,DEL ? BOM ? COK,Delhi,1 stop
8657,No info,Air India,07:40,06-05-2019,06:20,Hyderabad,1h 20m,3625,BOM ? HYD,Mumbai,non-stop
3905,No info,SpiceJet,14:45,18-06-2019,13:15,Hyderabad,1h 30m,2017,BOM ? HYD,Mumbai,non-stop
7881,No info,IndiGo,10:15,18-03-2019,07:55,Kolkata,2h 20m,3850,MAA ? CCU,Chennai,non-stop
1535,No info,IndiGo,28-03-2023 00:05,27-03-2019,21:25,Banglore,2h 40m,4148,CCU ? BLR,Kolkata,non-stop
7421,No info,IndiGo,21:00,27-05-2019,07:30,Cochin,13h 30m,6526,DEL ? BOM ? COK,Delhi,1 stop
5337,No info,Jet Airways,25-06-2023 04:25,24-06-2019,06:45,Cochin,21h 40m,13376,DEL ? NAG ? BOM ? COK,Delhi,2 stops
7580,No check-in baggage included,SpiceJet,11:25,18-06-2019,09:00,Banglore,2h 25m,3841,CCU ? BLR,Kolkata,non-stop
4125,No info,Multiple carriers,15:30,27-03-2019,09:00,Cochin,6h 30m,6673,DEL ? BOM ? COK,Delhi,1 stop
5470,No info,Vistara,22:15,24-05-2019,19:30,Delhi,2h 45m,5823,BLR ? DEL,Banglore,non-stop
952,No info,IndiGo,07-06-2023 00:25,06-06-2019,22:05,Kolkata,2h 20m,5277,MAA ? CCU,Chennai,non-stop
2389,No info,Air India,23:20,21-03-2019,20:45,Banglore,2h 35m,4435,CCU ? BLR,Kolkata,non-stop
9380,In-flight meal not included,Jet Airways,19-05-2023 04:25,18-05-2019,05:30,Cochin,22h 55m,13029,DEL ? JAI ? BOM ? COK,Delhi,2 stops
9055,No info,Air India,02-04-2023 05:25,01-04-2019,07:00,Banglore,22h 25m,12849,CCU ? DEL ? AMD ? BLR,Kolkata,2 stops
9963,No info,Jet Airways,25-03-2023 16:20,24-03-2019,21:10,Banglore,19h 10m,13759,CCU ? BOM ? BLR,Kolkata,1 stop
6661,No info,Jet Airways,10:10,18-04-2019,07:10,Delhi,3h,7229,BLR ? DEL,Banglore,non-stop
5323,No info,Vistara,14:20,18-06-2019,11:30,Delhi,2h 50m,4668,BLR ? DEL,Banglore,non-stop
6574,No info,Air India,20:45,15-06-2019,19:30,Hyderabad,1h 15m,3100,BOM ? HYD,Mumbai,non-stop
514,No info,Jet Airways,20:45,06-05-2019,08:25,Banglore,12h 20m,14388,CCU ? BOM ? BLR,Kolkata,1 stop
2089,In-flight meal not included,Jet Airways,08:00,09-03-2019,06:30,Hyderabad,1h 30m,4995,BOM ? HYD,Mumbai,non-stop
9256,No info,Jet Airways,04:20,27-05-2019,02:55,Hyderabad,1h 25m,5678,BOM ? HYD,Mumbai,non-stop
3176,No info,Multiple carriers,21:00,27-03-2019,12:50,Cochin,8h 10m,6637,DEL ? BOM ? COK,Delhi,1 stop
524,No check-in baggage included,SpiceJet,10:35,21-05-2019,08:20,Kolkata,2h 15m,3543,MAA ? CCU,Chennai,non-stop
4223,No info,Multiple carriers,21:00,06-05-2019,13:00,Cochin,8h,13727,DEL ? BOM ? COK,Delhi,1 stop
6583,In-flight meal not included,Jet Airways,04:20,01-06-2019,02:55,Hyderabad,1h 25m,4050,BOM ? HYD,Mumbai,non-stop
5909,No info,Multiple carriers,21:00,06-06-2019,07:00,Cochin,14h,7408,DEL ? BOM ? COK,Delhi,1 stop
1057,In-flight meal not included,Jet Airways,11:20,18-05-2019,08:20,Delhi,3h,6144,BLR ? DEL,Banglore,non-stop
7051,No info,Jet Airways,18:50,21-03-2019,10:45,Cochin,8h 5m,11360,DEL ? BDQ ? BOM ? COK,Delhi,2 stops
7416,In-flight meal not included,Jet Airways,20:40,24-03-2019,08:25,Banglore,12h 15m,11134,CCU ? BOM ? BLR,Kolkata,1 stop
4188,No info,Jet Airways,19:00,01-06-2019,11:40,Cochin,7h 20m,18804,DEL ? JDH ? BOM ? COK,Delhi,2 stops
7944,In-flight meal not included,Jet Airways,19:00,06-04-2019,13:00,Cochin,6h,5177,DEL ? BOM ? COK,Delhi,1 stop
4408,No info,SpiceJet,11:20,18-05-2019,06:05,Cochin,5h 15m,6297,DEL ? MAA ? COK,Delhi,1 stop
5045,In-flight meal not included,Jet Airways,18:50,27-03-2019,05:25,Cochin,13h 25m,9254,DEL ? IDR ? BOM ? COK,Delhi,2 stops
2393,No info,IndiGo,21:00,03-06-2019,11:25,Cochin,9h 35m,6093,DEL ? BOM ? COK,Delhi,1 stop
8715,No info,SpiceJet,20:20,18-05-2019,15:05,Banglore,5h 15m,4963,CCU ? MAA ? BLR,Kolkata,1 stop
8823,No info,Jet Airways,04:45,24-03-2019,02:00,New Delhi,2h 45m,7229,BLR ? DEL,Banglore,non-stop
9547,No info,Air India,16:10,01-03-2019,13:20,New Delhi,2h 50m,12526,BLR ? DEL,Banglore,non-stop
3447,No info,IndiGo,19-03-2023 01:10,18-03-2019,22:20,New Delhi,2h 50m,4545,BLR ? DEL,Banglore,non-stop
8584,No info,SpiceJet,20:05,18-03-2019,17:45,Kolkata,2h 20m,3384,MAA ? CCU,Chennai,non-stop
2173,No info,Air India,19-05-2023 19:15,18-05-2019,05:15,Cochin,38h,10703,DEL ? RPR ? NAG ? BOM ? COK,Delhi,3 stops
3299,No info,Jet Airways,16:20,06-05-2019,06:30,Banglore,9h 50m,14781,CCU ? BOM ? BLR,Kolkata,1 stop
5036,No info,IndiGo,19:55,21-06-2019,16:55,Delhi,3h,4990,BLR ? DEL,Banglore,non-stop
2609,No info,Air India,07-05-2023 15:05,06-05-2019,09:25,Banglore,29h 40m,11542,CCU ? BOM ? COK ? BLR,Kolkata,2 stops
8297,In-flight meal not included,Jet Airways,13-06-2023 04:40,12-06-2019,20:00,Banglore,8h 40m,6959,CCU ? BOM ? BLR,Kolkata,1 stop
5970,No info,Jet Airways,19:50,12-05-2019,06:30,Banglore,13h 20m,13941,CCU ? BOM ? BLR,Kolkata,1 stop
563,No info,Multiple carriers,16-06-2023 01:30,15-06-2019,18:00,Cochin,7h 30m,7408,DEL ? BOM ? COK,Delhi,1 stop
992,No info,Air India,07-03-2023 22:10,03-03-2019,11:05,New Delhi,35h 5m,11791,BLR ? CCU ? GAU ? DEL,Banglore,2 stops
918,No info,Multiple carriers,13-06-2023 01:30,12-06-2019,17:00,Cochin,8h 30m,7198,DEL ? BOM ? COK,Delhi,1 stop
10225,In-flight meal not included,Jet Airways,22:35,24-03-2019,06:30,Banglore,16h 5m,8824,CCU ? BOM ? BLR,Kolkata,1 stop
2097,No info,Air India,07-06-2023 19:15,06-06-2019,22:00,Cochin,21h 15m,10441,DEL ? GOI ? BOM ? COK,Delhi,2 stops
2345,No info,Jet Airways,22-05-2023 09:20,21-05-2019,08:25,Banglore,24h 55m,14388,CCU ? BOM ? BLR,Kolkata,1 stop
6569,In-flight meal not included,Jet Airways,25-03-2023 04:45,24-03-2019,06:30,Banglore,22h 15m,10031,CCU ? BOM ? BLR,Kolkata,1 stop
6086,In-flight meal not included,Jet Airways,22-03-2023 18:50,21-03-2019,05:30,Cochin,37h 20m,9328,DEL ? JAI ? BOM ? COK,Delhi,2 stops
1641,No info,IndiGo,10:40,12-05-2019,09:10,Hyderabad,1h 30m,4049,BOM ? HYD,Mumbai,non-stop
8922,No info,Air India,25-05-2023 04:40,24-05-2019,19:00,Banglore,9h 40m,6327,CCU ? HYD ? BLR,Kolkata,1 stop
3579,No info,Air India,23:20,24-04-2019,20:45,Banglore,2h 35m,4145,CCU ? BLR,Kolkata,non-stop
6974,No info,Air India,25-03-2023 07:55,24-03-2019,09:10,Banglore,22h 45m,15187,CCU ? BBI ? BOM ? BLR,Kolkata,2 stops
8992,No info,Jet Airways,10:10,06-06-2019,07:10,Delhi,3h,8016,BLR ? DEL,Banglore,non-stop
6152,No info,Jet Airways,23:35,06-05-2019,17:00,Banglore,6h 35m,12121,CCU ? DEL ? BLR,Kolkata,1 stop
9984,No info,SpiceJet,11:25,03-06-2019,09:00,Banglore,2h 25m,3873,CCU ? BLR,Kolkata,non-stop
5788,No info,IndiGo,12:30,09-05-2019,07:15,Cochin,5h 15m,5636,DEL ? MAA ? COK,Delhi,1 stop
2775,No info,Jet Airways,21:05,24-05-2019,09:35,Banglore,11h 30m,14151,CCU ? DEL ? BLR,Kolkata,1 stop
5075,No info,Vistara,09:40,03-04-2019,07:00,Delhi,2h 40m,5403,BLR ? DEL,Banglore,non-stop
7258,No info,IndiGo,07:45,06-03-2019,06:20,Hyderabad,1h 25m,4784,BOM ? HYD,Mumbai,non-stop
8722,In-flight meal not included,Jet Airways,16-05-2023 14:25,15-05-2019,20:25,Banglore,18h,9314,CCU ? DEL ? BLR,Kolkata,1 stop
1697,No info,SpiceJet,22:50,03-04-2019,17:55,Cochin,4h 55m,4611,DEL ? BLR ? COK,Delhi,1 stop
7649,No info,Jet Airways,19-05-2023 10:05,18-05-2019,14:05,Banglore,20h,14388,CCU ? BOM ? BLR,Kolkata,1 stop
9925,In-flight meal not included,Jet Airways,13-03-2023 11:25,09-03-2019,08:55,New Delhi,26h 30m,11087,BLR ? BOM ? DEL,Banglore,1 stop
9161,No info,Air India,20:25,18-05-2019,07:00,Banglore,13h 25m,11306,CCU ? DEL ? BLR,Kolkata,1 stop
4820,No info,Air Asia,25-05-2023 01:20,24-05-2019,22:50,Banglore,2h 30m,4107,CCU ? BLR,Kolkata,non-stop
6224,No info,Air India,13-05-2023 13:15,12-05-2019,12:00,Banglore,25h 15m,6612,CCU ? BBI ? BLR,Kolkata,1 stop
7631,No info,IndiGo,21:00,18-05-2019,10:35,Cochin,10h 25m,7503,DEL ? BOM ? COK,Delhi,1 stop
7000,In-flight meal not included,Jet Airways,22:50,15-05-2019,19:50,Delhi,3h,4030,BLR ? DEL,Banglore,non-stop
9937,No info,IndiGo,07:40,06-05-2019,05:15,Kolkata,2h 25m,3540,MAA ? CCU,Chennai,non-stop
2861,No info,Air India,19:15,09-05-2019,05:55,Cochin,13h 20m,10861,DEL ? BHO ? BOM ? COK,Delhi,2 stops
6169,No info,IndiGo,12:10,24-06-2019,06:50,Cochin,5h 20m,5298,DEL ? HYD ? COK,Delhi,1 stop
2264,No info,Multiple carriers,19-05-2023 01:30,18-05-2019,17:30,Cochin,8h,13727,DEL ? BOM ? COK,Delhi,1 stop
2292,No info,Jet Airways,07-06-2023 19:00,06-06-2019,15:00,Cochin,28h,14714,DEL ? BOM ? COK,Delhi,1 stop
1933,No info,Multiple carriers,21:00,15-06-2019,08:00,Cochin,13h,13587,DEL ? BOM ? COK,Delhi,1 stop
4311,No info,IndiGo,21:00,27-06-2019,07:30,Cochin,13h 30m,6093,DEL ? BOM ? COK,Delhi,1 stop
36,No info,IndiGo,21:00,27-06-2019,10:35,Cochin,10h 25m,5894,DEL ? BOM ? COK,Delhi,1 stop
8476,No info,Vistara,20:20,01-04-2019,07:10,Banglore,13h 10m,8452,CCU ? DEL ? BLR,Kolkata,1 stop
1586,In-flight meal not included,Jet Airways,13-06-2023 22:35,12-06-2019,18:55,Banglore,27h 40m,8529,CCU ? BOM ? BLR,Kolkata,1 stop
8886,No info,IndiGo,15:25,09-03-2019,11:20,New Delhi,4h 5m,5746,BLR ? STV ? DEL,Banglore,1 stop
9525,No info,Multiple carriers,28-06-2023 01:30,27-06-2019,16:00,Cochin,9h 30m,13377,DEL ? BOM ? COK,Delhi,1 stop
7820,No info,SpiceJet,10:35,15-03-2019,08:20,Kolkata,2h 15m,6300,MAA ? CCU,Chennai,non-stop
3730,No info,Air India,13-06-2023 07:40,12-06-2019,10:55,Cochin,20h 45m,11753,DEL ? GOI ? BOM ? COK,Delhi,2 stops
358,No info,Air Asia,22-03-2023 07:10,21-03-2019,20:10,Cochin,11h,6151,DEL ? BLR ? COK,Delhi,1 stop
10132,No info,IndiGo,16-05-2023 03:35,15-05-2019,21:50,Cochin,5h 45m,7189,DEL ? LKO ? COK,Delhi,1 stop
9259,No info,Air India,08:55,15-05-2019,06:10,Delhi,2h 45m,6961,BLR ? DEL,Banglore,non-stop
1165,No info,IndiGo,14:00,15-03-2019,11:35,Kolkata,2h 25m,6297,MAA ? CCU,Chennai,non-stop
10260,No info,Jet Airways,02-06-2023 04:25,01-06-2019,06:45,Cochin,21h 40m,13376,DEL ? NAG ? BOM ? COK,Delhi,2 stops
5862,No info,IndiGo,04:15,15-03-2019,01:30,New Delhi,2h 45m,5694,BLR ? DEL,Banglore,non-stop
6943,No info,IndiGo,21:55,12-05-2019,19:35,Kolkata,2h 20m,3597,MAA ? CCU,Chennai,non-stop
2553,No info,Multiple carriers,19-05-2023 01:30,18-05-2019,12:50,Cochin,12h 40m,7670,DEL ? BOM ? COK,Delhi,1 stop
9062,No info,IndiGo,10:35,21-03-2019,09:10,Hyderabad,1h 25m,4049,BOM ? HYD,Mumbai,non-stop
9079,No info,SpiceJet,19:40,18-05-2019,17:10,Banglore,2h 30m,4174,CCU ? BLR,Kolkata,non-stop
947,No info,Jet Airways,19:10,01-03-2019,05:45,New Delhi,13h 25m,27992,BLR ? BOM ? DEL,Banglore,1 stop
5815,No info,Jet Airways,16-03-2023 09:00,18-03-2019,21:25,New Delhi,11h 35m,13555,BLR ? BOM ? DEL,Banglore,1 stop
3326,No info,Air India,19-05-2023 12:30,18-05-2019,05:50,Banglore,30h 40m,12723,CCU ? IXR ? DEL ? BLR,Kolkata,2 stops
1858,No info,Air Asia,22:25,21-06-2019,19:55,Banglore,2h 30m,4107,CCU ? BLR,Kolkata,non-stop
2713,No check-in baggage included,SpiceJet,12:20,27-04-2019,09:30,Delhi,2h 50m,4885,BLR ? DEL,Banglore,non-stop
229,No check-in baggage included,SpiceJet,07:15,21-05-2019,05:45,Hyderabad,1h 30m,1965,BOM ? HYD,Mumbai,non-stop
3916,No info,Jet Airways,22-05-2023 04:25,21-05-2019,19:15,Cochin,9h 10m,16079,DEL ? BOM ? COK,Delhi,1 stop
4965,No info,Air India,23:55,24-05-2019,21:05,Delhi,2h 50m,5228,BLR ? DEL,Banglore,non-stop
7504,No info,Air India,25-05-2023 04:40,24-05-2019,09:10,Banglore,19h 30m,6117,CCU ? BBI ? HYD ? BLR,Kolkata,2 stops
6020,No info,SpiceJet,18:50,18-05-2019,11:35,Banglore,7h 15m,8479,CCU ? KNU ? BLR,Kolkata,1 stop
805,No info,Vistara,14:10,03-03-2019,11:30,New Delhi,2h 40m,8028,BLR ? DEL,Banglore,non-stop
10653,No info,Air India,10-03-2023 06:50,09-03-2019,05:15,Cochin,25h 35m,9790,DEL ? TRV ? COK,Delhi,1 stop
7898,No info,Air India,02-04-2023 04:40,01-04-2019,19:00,Banglore,9h 40m,4227,CCU ? HYD ? BLR,Kolkata,1 stop
762,In-flight meal not included,Jet Airways,10:15,18-06-2019,08:45,Hyderabad,1h 30m,4995,BOM ? HYD,Mumbai,non-stop
5901,In-flight meal not included,Jet Airways,22:35,21-05-2019,14:05,Banglore,8h 30m,10844,CCU ? BOM ? BLR,Kolkata,1 stop
3939,No info,Vistara,19:35,06-05-2019,17:00,Delhi,2h 35m,4878,BLR ? DEL,Banglore,non-stop
4668,No info,Air India,10-06-2023 01:20,09-06-2019,09:25,Banglore,15h 55m,11668,CCU ? BOM ? COK ? BLR,Kolkata,2 stops
8541,No info,IndiGo,02-03-2023 00:55,01-03-2019,22:10,Banglore,2h 45m,4778,CCU ? BLR,Kolkata,non-stop
3912,No info,GoAir,14:35,18-03-2019,11:40,New Delhi,2h 55m,4340,BLR ? DEL,Banglore,non-stop
4739,No info,Multiple carriers,18:50,06-03-2019,08:25,Cochin,10h 25m,15135,DEL ? BOM ? COK,Delhi,1 stop
3094,No info,IndiGo,10-06-2023 01:30,09-06-2019,16:00,Cochin,9h 30m,6316,DEL ? BOM ? COK,Delhi,1 stop
845,No info,Air India,20:45,24-05-2019,19:30,Hyderabad,1h 15m,3625,BOM ? HYD,Mumbai,non-stop
4799,No info,Air India,28-06-2023 19:15,27-06-2019,18:45,Cochin,24h 30m,11942,DEL ? JAI ? BOM ? COK,Delhi,2 stops
10364,No info,Jet Airways,25-06-2023 12:35,24-06-2019,21:25,Cochin,15h 10m,12609,DEL ? IDR ? BOM ? COK,Delhi,2 stops
7822,No info,IndiGo,15:50,27-06-2019,13:00,Delhi,2h 50m,3943,BLR ? DEL,Banglore,non-stop
2183,No info,Vistara,20:05,03-06-2019,17:45,Kolkata,2h 20m,11982,MAA ? CCU,Chennai,non-stop
3757,In-flight meal not included,Jet Airways,25-05-2023 16:20,24-05-2019,14:05,Banglore,26h 15m,10844,CCU ? BOM ? BLR,Kolkata,1 stop
353,No info,IndiGo,16-06-2023 00:05,15-06-2019,21:25,Banglore,2h 40m,4804,CCU ? BLR,Kolkata,non-stop
7675,No info,Multiple carriers,21:00,12-06-2019,07:00,Cochin,14h,7408,DEL ? BOM ? COK,Delhi,1 stop
7250,No info,Air India,02-06-2023 07:40,01-06-2019,05:15,Cochin,26h 25m,12383,DEL ? RPR ? NAG ? BOM ? COK,Delhi,3 stops
690,No info,IndiGo,21:20,18-06-2019,18:25,Delhi,2h 55m,4823,BLR ? DEL,Banglore,non-stop
6015,No check-in baggage included,SpiceJet,12:30,15-03-2019,09:35,New Delhi,2h 55m,6205,BLR ? DEL,Banglore,non-stop
4640,No info,Vistara,22:55,06-03-2019,08:45,Hyderabad,14h 10m,12395,BOM ? DEL ? HYD,Mumbai,1 stop
8042,In-flight meal not included,Jet Airways,28-05-2023 04:25,27-05-2019,08:00,Cochin,20h 25m,12898,DEL ? BOM ? COK,Delhi,1 stop
2897,No info,IndiGo,17:55,24-03-2019,15:20,Banglore,2h 35m,6985,CCU ? BLR,Kolkata,non-stop
1070,No info,Air India,02-06-2023 19:15,01-06-2019,22:00,Cochin,21h 15m,10441,DEL ? GOI ? BOM ? COK,Delhi,2 stops
